source	target	weight
tgn,7013269	tgn,7013331	6
tgn,7013269	tgn,7013303	121
tgn,7013269	tgn,7013269	852
tgn,7013266	tgn,7021610	17
tgn,7013266	tgn,7018995	2
tgn,7013266	tgn,7018023	5
tgn,7013266	tgn,7017750	2
tgn,7013266	tgn,7017708	2
tgn,7013266	tgn,7017498	3
tgn,7013266	tgn,7017444	1
tgn,7013266	tgn,7016154	7
tgn,7013266	tgn,7016129	1
tgn,7013266	tgn,7014729	1
tgn,7013266	tgn,7014631	2
tgn,7013266	tgn,7014620	3
tgn,7013266	tgn,7014487	24
tgn,7013266	tgn,7014456	1
tgn,7013266	tgn,7014444	5
tgn,7013266	tgn,7014406	28
tgn,7013266	tgn,7014278	4
tgn,7013266	tgn,7014231	13
tgn,7013266	tgn,7013988	2
tgn,7013266	tgn,7013972	11
tgn,7013266	tgn,7013964	20
tgn,7013266	tgn,7013962	77
tgn,7013266	tgn,7013952	3
tgn,7013266	tgn,7013949	2
tgn,7013266	tgn,7013943	1
tgn,7013266	tgn,7013928	2
tgn,7013266	tgn,7013915	6
tgn,7013266	tgn,7013889	1
tgn,7013266	tgn,7013694	5
tgn,7013266	tgn,7013687	13
tgn,7013266	tgn,7013681	2
tgn,7013266	tgn,7013641	3
tgn,7013266	tgn,7013604	5
tgn,7013266	tgn,7013596	9
tgn,7013266	tgn,7013582	106
tgn,7013266	tgn,7013445	20
tgn,7013266	tgn,7013352	30
tgn,7013266	tgn,7013331	1
tgn,7013266	tgn,7013303	3
tgn,7013266	tgn,7013269	11
tgn,7013266	tgn,7013266	20
tgn,7007828	tgn,7021610	17
tgn,7007828	tgn,7018995	1
tgn,7007828	tgn,7018023	6
tgn,7007828	tgn,7017750	2
tgn,7007828	tgn,7017708	4
tgn,7007828	tgn,7017498	1
tgn,7007828	tgn,7017444	10
tgn,7007828	tgn,7016154	12
tgn,7007828	tgn,7014664	5
tgn,7007828	tgn,7014631	5
tgn,7007828	tgn,7014629	1
tgn,7007828	tgn,7014620	3
tgn,7007828	tgn,7014538	2
tgn,7007828	tgn,7014487	4
tgn,7007828	tgn,7014456	4
tgn,7007828	tgn,7014444	12
tgn,7007828	tgn,7014406	25
tgn,7007828	tgn,7014345	1
tgn,7007828	tgn,7014278	2
tgn,7007828	tgn,7014231	14
tgn,7007828	tgn,7013988	3
tgn,7007828	tgn,7013981	4
tgn,7007828	tgn,7013972	17
tgn,7007828	tgn,7013964	41
tgn,7007828	tgn,7013962	145
tgn,7007828	tgn,7013952	3
tgn,7007828	tgn,7013949	2
tgn,7007828	tgn,7013928	4
tgn,7007828	tgn,7013915	7
tgn,7007828	tgn,7013889	1
tgn,7007828	tgn,7013841	1
tgn,7007828	tgn,7013694	4
tgn,7007828	tgn,7013687	3
tgn,7007828	tgn,7013681	3
tgn,7007828	tgn,7013641	2
tgn,7007828	tgn,7013604	12
tgn,7007828	tgn,7013596	7
tgn,7007828	tgn,7013582	92
tgn,7007828	tgn,7013445	18
tgn,7007828	tgn,7013352	39
tgn,7007828	tgn,7013303	17
tgn,7007828	tgn,7013269	24
tgn,7007828	tgn,7013266	2
tgn,7007828	tgn,7007828	31
tgn,7007711	tgn,7021610	17
tgn,7007711	tgn,7018995	2
tgn,7007711	tgn,7018023	15
tgn,7007711	tgn,7017750	19
tgn,7007711	tgn,7017708	4
tgn,7007711	tgn,7017498	7
tgn,7007711	tgn,7017444	13
tgn,7007711	tgn,7016154	48
tgn,7007711	tgn,7014664	6
tgn,7007711	tgn,7014631	27
tgn,7007711	tgn,7014620	9
tgn,7007711	tgn,7014538	4
tgn,7007711	tgn,7014487	8
tgn,7007711	tgn,7014456	11
tgn,7007711	tgn,7014444	11
tgn,7007711	tgn,7014406	56
tgn,7007711	tgn,7014404	1
tgn,7007711	tgn,7014345	2
tgn,7007711	tgn,7014278	8
tgn,7007711	tgn,7014231	68
tgn,7007711	tgn,7014197	2
tgn,7007711	tgn,7013988	12
tgn,7007711	tgn,7013980	1
tgn,7007711	tgn,7013972	25
tgn,7007711	tgn,7013964	81
tgn,7007711	tgn,7013962	266
tgn,7007711	tgn,7013952	12
tgn,7007711	tgn,7013949	3
tgn,7007711	tgn,7013928	10
tgn,7007711	tgn,7013915	10
tgn,7007711	tgn,7013889	1
tgn,7007711	tgn,7013841	3
tgn,7007711	tgn,7013694	11
tgn,7007711	tgn,7013687	3
tgn,7007711	tgn,7013681	2
tgn,7007711	tgn,7013641	4
tgn,7007711	tgn,7013604	19
tgn,7007711	tgn,7013596	16
tgn,7007711	tgn,7013584	2
tgn,7007711	tgn,7013582	112
tgn,7007711	tgn,7013445	47
tgn,7007711	tgn,7013364	12
tgn,7007711	tgn,7013352	111
tgn,7007711	tgn,7013331	1
tgn,7007711	tgn,7013303	30
tgn,7007711	tgn,7013269	55
tgn,7007711	tgn,7013266	1
tgn,7007711	tgn,7007828	83
tgn,7007711	tgn,7007711	49
tgn,7007564	tgn,7021610	14
tgn,7007564	tgn,7018995	6
tgn,7007564	tgn,7018023	5
tgn,7007564	tgn,7017750	1
tgn,7007564	tgn,7017708	7
tgn,7007564	tgn,7017498	2
tgn,7007564	tgn,7017496	6
tgn,7007564	tgn,7017444	6
tgn,7007564	tgn,7016154	46
tgn,7007564	tgn,7014664	6
tgn,7007564	tgn,7014631	9
tgn,7007564	tgn,7014629	2
tgn,7007564	tgn,7014620	3
tgn,7007564	tgn,7014538	2
tgn,7007564	tgn,7014487	4
tgn,7007564	tgn,7014456	8
tgn,7007564	tgn,7014444	27
tgn,7007564	tgn,7014406	40
tgn,7007564	tgn,7014404	2
tgn,7007564	tgn,7014278	10
tgn,7007564	tgn,7014231	27
tgn,7007564	tgn,7014197	5
tgn,7007564	tgn,7013988	18
tgn,7007564	tgn,7013981	2
tgn,7007564	tgn,7013980	1
tgn,7007564	tgn,7013972	17
tgn,7007564	tgn,7013964	77
tgn,7007564	tgn,7013962	253
tgn,7007564	tgn,7013952	8
tgn,7007564	tgn,7013949	2
tgn,7007564	tgn,7013943	1
tgn,7007564	tgn,7013928	5
tgn,7007564	tgn,7013915	11
tgn,7007564	tgn,7013889	1
tgn,7007564	tgn,7013841	1
tgn,7007564	tgn,7013694	13
tgn,7007564	tgn,7013687	8
tgn,7007564	tgn,7013681	5
tgn,7007564	tgn,7013641	1
tgn,7007564	tgn,7013604	17
tgn,7007564	tgn,7013596	16
tgn,7007564	tgn,7013585	2
tgn,7007564	tgn,7013582	128
tgn,7007564	tgn,7013445	25
tgn,7007564	tgn,7013364	1
tgn,7007564	tgn,7013352	76
tgn,7007564	tgn,7013331	1
tgn,7007564	tgn,7013303	24
tgn,7007564	tgn,7013269	48
tgn,7007564	tgn,7013266	5
tgn,7007564	tgn,7007828	85
tgn,7007564	tgn,7007711	89
tgn,7007564	tgn,7007564	46
tgn,6002055	tgn,7018995	1
tgn,6002055	tgn,7018023	3
tgn,6002055	tgn,7017750	2
tgn,6002055	tgn,7017708	2
tgn,6002055	tgn,7017498	11
tgn,6002055	tgn,7016154	2
tgn,6002055	tgn,7016129	1
tgn,6002055	tgn,7014729	4
tgn,6002055	tgn,7014631	1
tgn,6002055	tgn,7014629	5
tgn,6002055	tgn,7014538	3
tgn,6002055	tgn,7014487	5
tgn,6002055	tgn,7014456	1
tgn,6002055	tgn,7014406	5
tgn,6002055	tgn,7014404	6
tgn,6002055	tgn,7014299	4
tgn,6002055	tgn,7014278	4
tgn,6002055	tgn,7014231	13
tgn,6002055	tgn,7014197	1
tgn,6002055	tgn,7014175	3
tgn,6002055	tgn,7013988	3
tgn,6002055	tgn,7013981	10
tgn,6002055	tgn,7013964	65
tgn,6002055	tgn,7013962	16
tgn,6002055	tgn,7013952	1
tgn,6002055	tgn,7013943	5
tgn,6002055	tgn,7013889	2
tgn,6002055	tgn,7013841	1
tgn,6002055	tgn,7013641	2
tgn,6002055	tgn,7013596	1
tgn,6002055	tgn,7013585	1
tgn,6002055	tgn,7013584	9
tgn,6002055	tgn,7013582	9
tgn,6002055	tgn,7013445	3
tgn,6002055	tgn,7013364	2
tgn,6002055	tgn,7013352	11
tgn,6002055	tgn,7013331	2
tgn,6002055	tgn,7013269	12
tgn,6002055	tgn,6002055	13
tgn,3000601	tgn,7021610	33
tgn,3000601	tgn,7018995	13
tgn,3000601	tgn,7018023	11
tgn,3000601	tgn,7017751	1
tgn,3000601	tgn,7017750	11
tgn,3000601	tgn,7017708	7
tgn,3000601	tgn,7017498	5
tgn,3000601	tgn,7017496	2
tgn,3000601	tgn,7017444	16
tgn,3000601	tgn,7016154	30
tgn,3000601	tgn,7016129	1
tgn,3000601	tgn,7014729	2
tgn,3000601	tgn,7014664	2
tgn,3000601	tgn,7014631	28
tgn,3000601	tgn,7014620	4
tgn,3000601	tgn,7014538	2
tgn,3000601	tgn,7014487	30
tgn,3000601	tgn,7014456	13
tgn,3000601	tgn,7014444	24
tgn,3000601	tgn,7014406	53
tgn,3000601	tgn,7014404	9
tgn,3000601	tgn,7014345	37
tgn,3000601	tgn,7014278	39
tgn,3000601	tgn,7014231	135
tgn,3000601	tgn,7014197	101
tgn,3000601	tgn,7014060	2
tgn,3000601	tgn,7013988	37
tgn,3000601	tgn,7013980	6
tgn,3000601	tgn,7013972	38
tgn,3000601	tgn,7013964	100
tgn,3000601	tgn,7013962	193
tgn,3000601	tgn,7013952	5
tgn,3000601	tgn,7013949	25
tgn,3000601	tgn,7013943	4
tgn,3000601	tgn,7013928	8
tgn,3000601	tgn,7013915	21
tgn,3000601	tgn,7013889	4
tgn,3000601	tgn,7013841	3
tgn,3000601	tgn,7013694	2
tgn,3000601	tgn,7013687	6
tgn,3000601	tgn,7013681	3
tgn,3000601	tgn,7013641	3
tgn,3000601	tgn,7013604	16
tgn,3000601	tgn,7013585	1
tgn,3000601	tgn,7013584	1
tgn,3000601	tgn,7013582	131
tgn,3000601	tgn,7013445	28
tgn,3000601	tgn,7013364	23
tgn,3000601	tgn,7013352	97
tgn,3000601	tgn,7013331	2
tgn,3000601	tgn,7013303	19
tgn,3000601	tgn,7013269	38
tgn,3000601	tgn,7013266	3
tgn,3000601	tgn,7007828	8
tgn,3000601	tgn,7007711	17
tgn,3000601	tgn,7007564	6
tgn,3000601	tgn,6002055	3
tgn,3000601	tgn,3000601	167
tgn,2557597	tgn,7021610	58
tgn,2557597	tgn,7018995	32
tgn,2557597	tgn,7018023	32
tgn,2557597	tgn,7017750	7
tgn,2557597	tgn,7017708	22
tgn,2557597	tgn,7017498	3
tgn,2557597	tgn,7017444	12
tgn,2557597	tgn,7016154	139
tgn,2557597	tgn,7016129	16
tgn,2557597	tgn,7014729	5
tgn,2557597	tgn,7014664	14
tgn,2557597	tgn,7014631	28
tgn,2557597	tgn,7014629	20
tgn,2557597	tgn,7014620	35
tgn,2557597	tgn,7014538	14
tgn,2557597	tgn,7014487	28
tgn,2557597	tgn,7014456	12
tgn,2557597	tgn,7014444	72
tgn,2557597	tgn,7014406	196
tgn,2557597	tgn,7014404	25
tgn,2557597	tgn,7014345	8
tgn,2557597	tgn,7014278	124
tgn,2557597	tgn,7014231	457
tgn,2557597	tgn,7014197	15
tgn,2557597	tgn,7014060	1
tgn,2557597	tgn,7013988	74
tgn,2557597	tgn,7013981	14
tgn,2557597	tgn,7013980	5
tgn,2557597	tgn,7013972	35
tgn,2557597	tgn,7013964	542
tgn,2557597	tgn,7013962	784
tgn,2557597	tgn,7013952	3
tgn,2557597	tgn,7013949	8
tgn,2557597	tgn,7013943	21
tgn,2557597	tgn,7013928	3
tgn,2557597	tgn,7013915	30
tgn,2557597	tgn,7013889	7
tgn,2557597	tgn,7013694	22
tgn,2557597	tgn,7013687	190
tgn,2557597	tgn,7013681	42
tgn,2557597	tgn,7013641	2
tgn,2557597	tgn,7013604	27
tgn,2557597	tgn,7013596	12
tgn,2557597	tgn,7013585	2
tgn,2557597	tgn,7013582	169
tgn,2557597	tgn,7013445	126
tgn,2557597	tgn,7013364	3
tgn,2557597	tgn,7013352	369
tgn,2557597	tgn,7013331	1
tgn,2557597	tgn,7013303	42
tgn,2557597	tgn,7013269	209
tgn,2557597	tgn,7013266	11
tgn,2557597	tgn,7007828	16
tgn,2557597	tgn,7007711	25
tgn,2557597	tgn,7007564	24
tgn,2557597	tgn,6002055	2
tgn,2557597	tgn,3000601	65
tgn,2557597	tgn,2557597	311
tgn,2525074	tgn,7021610	41
tgn,2525074	tgn,7018023	66
tgn,2525074	tgn,7017750	1
tgn,2525074	tgn,7017498	5
tgn,2525074	tgn,7017444	15
tgn,2525074	tgn,7014631	12
tgn,2525074	tgn,7014620	1
tgn,2525074	tgn,7014487	37
tgn,2525074	tgn,7014444	1
tgn,2525074	tgn,7014406	15
tgn,2525074	tgn,7014404	6
tgn,2525074	tgn,7014278	4
tgn,2525074	tgn,7014231	23
tgn,2525074	tgn,7013981	1
tgn,2525074	tgn,7013980	2
tgn,2525074	tgn,7013972	45
tgn,2525074	tgn,7013964	11
tgn,2525074	tgn,7013962	111
tgn,2525074	tgn,7013952	11
tgn,2525074	tgn,7013949	6
tgn,2525074	tgn,7013928	13
tgn,2525074	tgn,7013889	2
tgn,2525074	tgn,7013694	2
tgn,2525074	tgn,7013641	15
tgn,2525074	tgn,7013596	2
tgn,2525074	tgn,7013582	1261
tgn,2525074	tgn,7013445	17
tgn,2525074	tgn,7013352	27
tgn,2525074	tgn,7013331	1
tgn,2525074	tgn,7013269	6
tgn,2525074	tgn,7013266	5
tgn,2525074	tgn,7007828	6
tgn,2525074	tgn,7007711	4
tgn,2525074	tgn,7007564	2
tgn,2525074	tgn,2557597	3
tgn,2525074	tgn,2525074	127
tgn,2374406	tgn,7021610	35
tgn,2374406	tgn,7018995	11
tgn,2374406	tgn,7018023	8
tgn,2374406	tgn,7017750	1
tgn,2374406	tgn,7017708	3
tgn,2374406	tgn,7017498	2
tgn,2374406	tgn,7017444	12
tgn,2374406	tgn,7016154	21
tgn,2374406	tgn,7016129	1
tgn,2374406	tgn,7014664	1
tgn,2374406	tgn,7014631	21
tgn,2374406	tgn,7014629	7
tgn,2374406	tgn,7014620	4
tgn,2374406	tgn,7014487	55
tgn,2374406	tgn,7014456	10
tgn,2374406	tgn,7014444	32
tgn,2374406	tgn,7014406	46
tgn,2374406	tgn,7014404	12
tgn,2374406	tgn,7014345	2
tgn,2374406	tgn,7014278	23
tgn,2374406	tgn,7014231	162
tgn,2374406	tgn,7014197	2
tgn,2374406	tgn,7013988	9
tgn,2374406	tgn,7013981	4
tgn,2374406	tgn,7013980	6
tgn,2374406	tgn,7013972	25
tgn,2374406	tgn,7013964	113
tgn,2374406	tgn,7013962	150
tgn,2374406	tgn,7013952	4
tgn,2374406	tgn,7013943	1
tgn,2374406	tgn,7013928	5
tgn,2374406	tgn,7013915	7
tgn,2374406	tgn,7013889	1
tgn,2374406	tgn,7013841	2
tgn,2374406	tgn,7013694	4
tgn,2374406	tgn,7013687	21
tgn,2374406	tgn,7013681	1
tgn,2374406	tgn,7013641	10
tgn,2374406	tgn,7013604	4
tgn,2374406	tgn,7013596	9
tgn,2374406	tgn,7013582	108
tgn,2374406	tgn,7013445	34
tgn,2374406	tgn,7013364	13
tgn,2374406	tgn,7013352	95
tgn,2374406	tgn,7013303	14
tgn,2374406	tgn,7013269	44
tgn,2374406	tgn,7013266	3
tgn,2374406	tgn,7007828	4
tgn,2374406	tgn,7007711	8
tgn,2374406	tgn,7007564	4
tgn,2374406	tgn,6002055	1
tgn,2374406	tgn,3000601	19
tgn,2374406	tgn,2557597	84
tgn,2374406	tgn,2525074	8
tgn,2374406	tgn,2374406	31
tgn,2335409	tgn,7021610	101
tgn,2335409	tgn,7018995	3
tgn,2335409	tgn,7018023	88
tgn,2335409	tgn,7017750	9
tgn,2335409	tgn,7017498	36
tgn,2335409	tgn,7017444	68
tgn,2335409	tgn,7016154	17
tgn,2335409	tgn,7014664	1
tgn,2335409	tgn,7014631	28
tgn,2335409	tgn,7014620	7
tgn,2335409	tgn,7014538	1
tgn,2335409	tgn,7014487	78
tgn,2335409	tgn,7014444	17
tgn,2335409	tgn,7014406	159
tgn,2335409	tgn,7014404	17
tgn,2335409	tgn,7014278	4
tgn,2335409	tgn,7014231	18
tgn,2335409	tgn,7014197	2
tgn,2335409	tgn,7013981	1
tgn,2335409	tgn,7013980	1
tgn,2335409	tgn,7013972	119
tgn,2335409	tgn,7013964	15
tgn,2335409	tgn,7013962	268
tgn,2335409	tgn,7013952	25
tgn,2335409	tgn,7013949	5
tgn,2335409	tgn,7013928	22
tgn,2335409	tgn,7013915	59
tgn,2335409	tgn,7013889	2
tgn,2335409	tgn,7013694	46
tgn,2335409	tgn,7013641	62
tgn,2335409	tgn,7013604	4
tgn,2335409	tgn,7013596	13
tgn,2335409	tgn,7013582	2571
tgn,2335409	tgn,7013445	58
tgn,2335409	tgn,7013364	8
tgn,2335409	tgn,7013352	72
tgn,2335409	tgn,7013331	7
tgn,2335409	tgn,7013303	6
tgn,2335409	tgn,7013269	17
tgn,2335409	tgn,7013266	40
tgn,2335409	tgn,7007828	10
tgn,2335409	tgn,7007711	6
tgn,2335409	tgn,7007564	11
tgn,2335409	tgn,6002055	1
tgn,2335409	tgn,3000601	2
tgn,2335409	tgn,2557597	9
tgn,2335409	tgn,2525074	357
tgn,2335409	tgn,2374406	24
tgn,2335409	tgn,2335409	496
tgn,2308580	tgn,7021610	22
tgn,2308580	tgn,7018995	46
tgn,2308580	tgn,7018023	10
tgn,2308580	tgn,7017750	76
tgn,2308580	tgn,7017708	7
tgn,2308580	tgn,7017649	4
tgn,2308580	tgn,7017498	15
tgn,2308580	tgn,7017496	16
tgn,2308580	tgn,7017444	31
tgn,2308580	tgn,7016154	17
tgn,2308580	tgn,7016129	2
tgn,2308580	tgn,7014729	7
tgn,2308580	tgn,7014631	19
tgn,2308580	tgn,7014620	6
tgn,2308580	tgn,7014538	6
tgn,2308580	tgn,7014487	15
tgn,2308580	tgn,7014456	4
tgn,2308580	tgn,7014444	46
tgn,2308580	tgn,7014406	38
tgn,2308580	tgn,7014404	8
tgn,2308580	tgn,7014345	1
tgn,2308580	tgn,7014278	19
tgn,2308580	tgn,7014231	11
tgn,2308580	tgn,7014197	3
tgn,2308580	tgn,7013988	9
tgn,2308580	tgn,7013981	36
tgn,2308580	tgn,7013980	7
tgn,2308580	tgn,7013972	27
tgn,2308580	tgn,7013964	215
tgn,2308580	tgn,7013962	152
tgn,2308580	tgn,7013952	16
tgn,2308580	tgn,7013949	9
tgn,2308580	tgn,7013943	4
tgn,2308580	tgn,7013928	12
tgn,2308580	tgn,7013915	148
tgn,2308580	tgn,7013889	30
tgn,2308580	tgn,7013841	47
tgn,2308580	tgn,7013732	4
tgn,2308580	tgn,7013694	10
tgn,2308580	tgn,7013687	1
tgn,2308580	tgn,7013681	5
tgn,2308580	tgn,7013641	7
tgn,2308580	tgn,7013604	50
tgn,2308580	tgn,7013596	9
tgn,2308580	tgn,7013585	1
tgn,2308580	tgn,7013584	3
tgn,2308580	tgn,7013582	111
tgn,2308580	tgn,7013445	39
tgn,2308580	tgn,7013364	1
tgn,2308580	tgn,7013352	59
tgn,2308580	tgn,7013331	22
tgn,2308580	tgn,7013303	11
tgn,2308580	tgn,7013269	23
tgn,2308580	tgn,7013266	4
tgn,2308580	tgn,7007828	4
tgn,2308580	tgn,7007711	17
tgn,2308580	tgn,7007564	5
tgn,2308580	tgn,6002055	5
tgn,2308580	tgn,3000601	15
tgn,2308580	tgn,2557597	1
tgn,2308580	tgn,2525074	3
tgn,2308580	tgn,2374406	1
tgn,2308580	tgn,2335409	11
tgn,2308580	tgn,2308580	77
tgn,2240477	tgn,7017444	2
tgn,2240477	tgn,7016154	1
tgn,2240477	tgn,7014631	2
tgn,2240477	tgn,7014629	5
tgn,2240477	tgn,7014487	5
tgn,2240477	tgn,7014406	19
tgn,2240477	tgn,7014404	44
tgn,2240477	tgn,7014231	84
tgn,2240477	tgn,7013964	100
tgn,2240477	tgn,7013952	9
tgn,2240477	tgn,7013943	3
tgn,2240477	tgn,7013687	1
tgn,2240477	tgn,7013582	13
tgn,2240477	tgn,7013445	14
tgn,2240477	tgn,7013352	33
tgn,2240477	tgn,7013269	11
tgn,2240477	tgn,6002055	1
tgn,2240477	tgn,2557597	3
tgn,2240477	tgn,2525074	1
tgn,2240477	tgn,2374406	7
tgn,2240477	tgn,2240477	9
tgn,2119135	tgn,7021610	14
tgn,2119135	tgn,7018995	37
tgn,2119135	tgn,7018023	23
tgn,2119135	tgn,7017751	2
tgn,2119135	tgn,7017750	10
tgn,2119135	tgn,7017708	265
tgn,2119135	tgn,7017498	10
tgn,2119135	tgn,7017444	8
tgn,2119135	tgn,7016154	335
tgn,2119135	tgn,7016129	14
tgn,2119135	tgn,7014729	17
tgn,2119135	tgn,7014664	7
tgn,2119135	tgn,7014631	3
tgn,2119135	tgn,7014620	66
tgn,2119135	tgn,7014538	86
tgn,2119135	tgn,7014487	11
tgn,2119135	tgn,7014456	20
tgn,2119135	tgn,7014444	92
tgn,2119135	tgn,7014406	96
tgn,2119135	tgn,7014404	11
tgn,2119135	tgn,7014299	5
tgn,2119135	tgn,7014278	8
tgn,2119135	tgn,7014231	43
tgn,2119135	tgn,7014197	3
tgn,2119135	tgn,7013988	17
tgn,2119135	tgn,7013981	23
tgn,2119135	tgn,7013972	6
tgn,2119135	tgn,7013964	234
tgn,2119135	tgn,7013962	437
tgn,2119135	tgn,7013952	1
tgn,2119135	tgn,7013943	23
tgn,2119135	tgn,7013928	3
tgn,2119135	tgn,7013915	21
tgn,2119135	tgn,7013889	23
tgn,2119135	tgn,7013841	13
tgn,2119135	tgn,7013694	18
tgn,2119135	tgn,7013687	26
tgn,2119135	tgn,7013681	69
tgn,2119135	tgn,7013604	11
tgn,2119135	tgn,7013596	17
tgn,2119135	tgn,7013585	17
tgn,2119135	tgn,7013582	34
tgn,2119135	tgn,7013445	51
tgn,2119135	tgn,7013364	1
tgn,2119135	tgn,7013352	136
tgn,2119135	tgn,7013303	1
tgn,2119135	tgn,7013269	263
tgn,2119135	tgn,7007828	6
tgn,2119135	tgn,7007711	5
tgn,2119135	tgn,7007564	7
tgn,2119135	tgn,3000601	1
tgn,2119135	tgn,2557597	32
tgn,2119135	tgn,2374406	6
tgn,2119135	tgn,2308580	2
tgn,2119135	tgn,2119135	205
tgn,2118933	tgn,7021610	1
tgn,2118933	tgn,7018023	1
tgn,2118933	tgn,7017750	3
tgn,2118933	tgn,7017708	9
tgn,2118933	tgn,7017498	5
tgn,2118933	tgn,7017444	1
tgn,2118933	tgn,7016154	13
tgn,2118933	tgn,7016129	14
tgn,2118933	tgn,7014729	2
tgn,2118933	tgn,7014631	2
tgn,2118933	tgn,7014620	4
tgn,2118933	tgn,7014538	22
tgn,2118933	tgn,7014487	2
tgn,2118933	tgn,7014456	1
tgn,2118933	tgn,7014444	5
tgn,2118933	tgn,7014406	7
tgn,2118933	tgn,7014404	4
tgn,2118933	tgn,7014278	3
tgn,2118933	tgn,7014231	19
tgn,2118933	tgn,7014197	5
tgn,2118933	tgn,7013988	16
tgn,2118933	tgn,7013981	16
tgn,2118933	tgn,7013964	61
tgn,2118933	tgn,7013962	77
tgn,2118933	tgn,7013952	1
tgn,2118933	tgn,7013949	1
tgn,2118933	tgn,7013943	6
tgn,2118933	tgn,7013915	8
tgn,2118933	tgn,7013889	12
tgn,2118933	tgn,7013694	2
tgn,2118933	tgn,7013687	4
tgn,2118933	tgn,7013681	2
tgn,2118933	tgn,7013641	1
tgn,2118933	tgn,7013604	6
tgn,2118933	tgn,7013596	2
tgn,2118933	tgn,7013585	3
tgn,2118933	tgn,7013584	1
tgn,2118933	tgn,7013582	40
tgn,2118933	tgn,7013445	6
tgn,2118933	tgn,7013352	19
tgn,2118933	tgn,7013269	17
tgn,2118933	tgn,7007828	1
tgn,2118933	tgn,7007711	3
tgn,2118933	tgn,7007564	3
tgn,2118933	tgn,6002055	1
tgn,2118933	tgn,3000601	5
tgn,2118933	tgn,2557597	9
tgn,2118933	tgn,2335409	2
tgn,2118933	tgn,2308580	1
tgn,2118933	tgn,2119135	3
tgn,2118933	tgn,2118933	27
tgn,2115169	tgn,7021610	14
tgn,2115169	tgn,7018995	8
tgn,2115169	tgn,7018023	12
tgn,2115169	tgn,7017750	9
tgn,2115169	tgn,7017708	18
tgn,2115169	tgn,7017498	5
tgn,2115169	tgn,7017496	10
tgn,2115169	tgn,7017444	3
tgn,2115169	tgn,7016154	46
tgn,2115169	tgn,7016129	3
tgn,2115169	tgn,7014664	10
tgn,2115169	tgn,7014631	4
tgn,2115169	tgn,7014629	70
tgn,2115169	tgn,7014620	19
tgn,2115169	tgn,7014538	5
tgn,2115169	tgn,7014456	2
tgn,2115169	tgn,7014444	13
tgn,2115169	tgn,7014406	43
tgn,2115169	tgn,7014404	8
tgn,2115169	tgn,7014299	1
tgn,2115169	tgn,7014278	10
tgn,2115169	tgn,7014231	95
tgn,2115169	tgn,7014197	3
tgn,2115169	tgn,7013988	27
tgn,2115169	tgn,7013981	11
tgn,2115169	tgn,7013972	17
tgn,2115169	tgn,7013964	295
tgn,2115169	tgn,7013962	265
tgn,2115169	tgn,7013952	16
tgn,2115169	tgn,7013943	15
tgn,2115169	tgn,7013928	3
tgn,2115169	tgn,7013915	8
tgn,2115169	tgn,7013889	3
tgn,2115169	tgn,7013841	10
tgn,2115169	tgn,7013694	17
tgn,2115169	tgn,7013687	184
tgn,2115169	tgn,7013681	24
tgn,2115169	tgn,7013604	1
tgn,2115169	tgn,7013596	3
tgn,2115169	tgn,7013585	5
tgn,2115169	tgn,7013584	7
tgn,2115169	tgn,7013582	39
tgn,2115169	tgn,7013445	37
tgn,2115169	tgn,7013352	110
tgn,2115169	tgn,7013303	8
tgn,2115169	tgn,7013269	81
tgn,2115169	tgn,7013266	20
tgn,2115169	tgn,7007828	3
tgn,2115169	tgn,7007711	1
tgn,2115169	tgn,7007564	3
tgn,2115169	tgn,6002055	2
tgn,2115169	tgn,3000601	3
tgn,2115169	tgn,2557597	165
tgn,2115169	tgn,2374406	13
tgn,2115169	tgn,2308580	9
tgn,2115169	tgn,2240477	7
tgn,2115169	tgn,2119135	17
tgn,2115169	tgn,2118933	7
tgn,2115169	tgn,2115169	208
tgn,2114999	tgn,7021610	8
tgn,2114999	tgn,7018995	6
tgn,2114999	tgn,7018023	3
tgn,2114999	tgn,7017750	5
tgn,2114999	tgn,7017708	10
tgn,2114999	tgn,7017444	3
tgn,2114999	tgn,7016154	27
tgn,2114999	tgn,7014729	1
tgn,2114999	tgn,7014664	2
tgn,2114999	tgn,7014631	4
tgn,2114999	tgn,7014629	7
tgn,2114999	tgn,7014620	3
tgn,2114999	tgn,7014538	13
tgn,2114999	tgn,7014444	11
tgn,2114999	tgn,7014406	21
tgn,2114999	tgn,7014404	5
tgn,2114999	tgn,7014278	2
tgn,2114999	tgn,7014231	22
tgn,2114999	tgn,7013988	8
tgn,2114999	tgn,7013981	13
tgn,2114999	tgn,7013972	13
tgn,2114999	tgn,7013964	148
tgn,2114999	tgn,7013962	117
tgn,2114999	tgn,7013952	10
tgn,2114999	tgn,7013943	13
tgn,2114999	tgn,7013928	8
tgn,2114999	tgn,7013915	10
tgn,2114999	tgn,7013889	8
tgn,2114999	tgn,7013694	2
tgn,2114999	tgn,7013687	9
tgn,2114999	tgn,7013604	13
tgn,2114999	tgn,7013596	4
tgn,2114999	tgn,7013585	6
tgn,2114999	tgn,7013582	17
tgn,2114999	tgn,7013445	4
tgn,2114999	tgn,7013352	33
tgn,2114999	tgn,7013331	1
tgn,2114999	tgn,7013303	7
tgn,2114999	tgn,7013269	31
tgn,2114999	tgn,7007828	1
tgn,2114999	tgn,7007711	2
tgn,2114999	tgn,7007564	7
